question,df_answer,llm_answer,total_time,BS_precision,BS_recall,BS_F1,similarity_value,is_similar
Quando foi a revolta holandesa?,1568–1609,1568-1609.,1.5793569087982178,0.329036682844162,0.2951633632183075,0.3128514587879181,0.9623753428459167,1
Com quem os holandeses lutaram na revolta holandesa?,Espanha,Espanha.,1.6292390823364258,0.6330752372741699,0.7000594139099121,0.6665282249450684,0.9842215776443481,1
Que documento holandês condenou a Inquisição Espanhola?,"""Apologie""","A ""Apologie"" de William, o Silencioso.",1.8569371700286865,0.21022000908851624,0.5549399256706238,0.36922022700309753,0.4749065637588501,1
Qual líder liderou a revolta holandesa e escreveu Apologie?,"William, o Silencioso","William, o Silencioso.",2.064678192138672,0.817550539970398,0.8640370965003967,0.8407885432243347,0.9851636290550232,1
Qual era a afiliação religiosa do líder holandês?,calvinista,Calvinista.,1.4519343376159668,0.1712242066860199,0.0965198278427124,0.1342429667711258,0.9823916554450989,1
Que lei inglesa tornou esse país mais acolhedor para os huguenotes?,Lei de Naturalização de Protestantes Estrangeiros,Lei naturalização de 1701.,0.9575693607330322,0.38888710737228394,0.21243998408317566,0.29771459102630615,0.42257288098335266,1
Quando esse ato de naturalização foi aprovado?,1708,1884.,3.5832462310791016,0.381954163312912,0.23352549970149994,0.3059191405773163,0.32184141874313354,1
Sobre quantos valões e huguenotes emigraram para a Inglaterra e Irlanda nesta época?,50.000,N/A,0.7926895618438721,0.25294381380081177,0.2350512146949768,0.24493759870529175,0.18857145309448242,0
Quem foi o famoso teólogo e escritor huguenote em Londres?,Andrew Lortie,Pierre Bayle.,0.8517024517059326,0.37423357367515564,0.33888325095176697,0.3572428524494171,0.4046567380428314,1
Que crença litúrgica da Igreja Católica Lortie criticou abertamente?,a doutrina da transubstanciação,N/A,2.7492175102233887,0.11048228293657303,-0.058136943727731705,0.023359019309282303,0.06342552602291107,0
Que guerra na Irlanda contou com regimentos huguenotes?,Guerra Williamita,Guerra williamita na Irlanda.,1.100900411605835,0.329215407371521,0.4776719808578491,0.4016156494617462,0.8327768445014954,1
Sob qual líder os huguenotes lutaram neste conflito?,Guilherme de Orange,Luís XIII.,0.9599466323852539,0.3072158396244049,0.17037196457386017,0.2373891919851303,0.25689056515693665,1
Quais cidades irlandesas tinham grandes enclaves huguenotes?,"Dublin, Cork, Portarlington, Lisburn, Waterford e Youghal","Dublin, Cork, Portarlington, Lisburn, Waterford e Youghal.",1.0107157230377197,0.9262050986289978,0.9414004683494568,0.9338666796684265,0.9955975413322449,1
Os huguenotes de Killeshandra e Condado de Cavan expandiram o setor agrícola?,cultivo de linho,"Sim, os huguenotes de Killeshandra e Condado de Cavan contribuíram para a expansão do cultivo de linho.",1.298388957977295,0.15995757281780243,0.6552943587303162,0.3795052468776703,0.6351660490036011,1
Em que indústria têxtil os huguenotes contribuíram na Irlanda?,Indústria irlandesa de linho,Indústria do linho.,0.8600471019744873,0.7122108340263367,0.6312675476074219,0.6714804172515869,0.8838348388671875,1
Quais nobres ajudaram a estabelecer o assentamento huguenote no Sarre?,Príncipe Louis de Condé,N/A.,1.5772955417633057,0.028957070782780647,-0.0983777567744255,-0.03577655553817749,0.15661147236824036,0
Com qual conde o príncipe fez um acordo?,Conde Ludwig von Nassau-Saarbrücken,Conrad de Montferrat.,2.1880178451538086,0.2776121497154236,0.23794251680374146,0.25854140520095825,0.2909967601299286,1
Que indústria o nobre estabeleceu com este acordo?,fabricação de vidro,Comércio de especiarias.,2.8486311435699463,0.34126028418540955,0.38424304127693176,0.363355427980423,0.35699737071990967,1
Em que época alguns membros desta comunidade emigraram para os EUA?,Década de 1890,Século XIX.,2.4240987300872803,0.3132269084453583,0.266976535320282,0.29075688123703003,0.2967569828033447,1
Em que ano foi alcançado o acordo para permitir o assentamento do Sarre?,1604,N/A,2.552428722381592,0.19382669031620026,0.21713471412658691,0.20644009113311768,0.16969335079193115,0
Que duas nações membros do Sacro Império Romano receberam refugiados huguenotes?,Eleitorado de Brandemburgo e Eleitorado do Palatinado,Holanda e Suíça.,1.3275425434112549,0.29557010531425476,0.029052458703517914,0.15394900739192963,0.3659030795097351,1
Que crença religiosa geral as nações que receberam refugiados huguenotes tinham em comum?,protestante,Crença religiosa: Protestantismo.,0.9340009689331055,0.09347178786993027,0.2926526367664337,0.18890951573848724,0.6635181307792664,1
Que área da África do Sul aceitou colonos huguenotes?,Colônia holandesa do cabo,Cidade do Cabo.,0.8752357959747314,0.18216979503631592,0.00483447453007102,0.09033666551113129,0.6556737422943115,1
Que área no Canadá moderno recebeu imigrantes huguenotes?,Quebec,N/A,0.8699448108673096,0.2118910700082779,0.23018261790275574,0.2220037281513214,0.1558123528957367,0
O que tornou a emigração para essas colônias atraente?,eles foram aceitos e autorizados a adorar livremente,"Elevar o mundo aos padrões franceses, trazendo o cristianismo e a cultura francesa.",1.9176499843597412,0.07218904793262482,0.10428878664970398,0.08927816152572632,0.5090733766555786,1
De que rei francês o nome huguenote possivelmente descende?,Hugues Capet,Henrique IV.,0.7910003662109375,0.3215986490249634,0.229914128780365,0.2756423056125641,0.32731568813323975,1
"Como se chama a teoria de que o nome desse rei é a origem do ""huguenote""?","A ""hipótese de Hugues""",Henrique IV.,0.773000955581665,0.1554538905620575,-0.008057511411607265,0.07116818428039551,0.3132341206073761,1
Quem é um defensor proeminente dessa teoria?,Janet Gray,Frank Burnet.,2.066538095474243,0.35530635714530945,0.3859769105911255,0.371344655752182,0.2751200497150421,1
"Segundo a teoria, o que significa o nome ""huguenote""?","pequenos Hugos, ou aqueles que querem Hugo",Huguenotes significava os protestantes franceses.,1.0398750305175781,0.09976749122142792,0.09927833825349808,0.1006908267736435,0.36958828568458557,1
Outras teorias sobre a origem da palavra geralmente podem ser classificadas como o quê?,origens linguísticas não francesas duplas ou triplas,Classificação geográfica.,2.498839855194092,0.12496744841337204,-0.029993152245879173,0.045321784913539886,0.35048043727874756,1
Quem foi um católico romano pró-reforma francês do século XV?,Jacques Lefevre,Jacques Lefevre.,1.020995855331421,0.7496253252029419,0.7928955554962158,0.7713684439659119,0.9829281568527222,1
Onde esse líder pró-reforma ensinou?,Universidade de Paris,Universidade de Paris.,1.999922275543213,0.7776486873626709,0.823083758354187,0.8004195690155029,0.9857610464096069,1
Quando esse líder publicou uma Bíblia em francês?,1530,1487. ,0.8013839721679688,0.4624268114566803,0.3923325836658478,0.4275505542755127,0.608806312084198,1
Que líder da reforma suíça era aluno de Lefevre?,William Farel,Jean Cauvin (John Calvin),2.4130687713623047,0.20106984674930573,0.3770832121372223,0.28613296151161194,0.2770633101463318,1
Que outro líder protestante europeu foi educado na Universidade de Paris?,Jean Cauvin (John Calvin),Jean Cauvin (John Calvin),1.6368982791900635,1.0,1.0,1.0,1.0,1
Quando foi o massacre do dia de São Bartolomeu?,24 de agosto a 3 de outubro de 1572,24 de agosto a 3 de outubro de 1572.,1.252622127532959,0.8746822476387024,0.8948777318000793,0.8848899602890015,0.9807456135749817,1
Que grupo matou milhares de huguenotes?,Católicos,A Igreja Católica.,0.8999969959259033,0.26265957951545715,0.2580038905143738,0.26128852367401123,0.6100497245788574,1
Quantos huguenotes foram mortos em Toulouse?,Quase 3.000,5.000 a 30.000 huguenotes foram mortos em Toulouse.,1.1695139408111572,0.09510401636362076,0.16790831089019775,0.13191388547420502,0.3990633487701416,1
Quando a anistia foi concedida aos responsáveis pelo massacre?,1573,N/A.,2.0442209243774414,0.0844123512506485,-0.014764799736440182,0.03467315062880516,0.15803667902946472,0
Relatórios documentam que quantos protestantes parisienses foram mortos em 17 de setembro?,quase 25.000,25.000 protestantes parisienses foram mortos em 17 de setembro.,1.1617743968963623,0.1253342628479004,0.3817439675331116,0.24615730345249176,0.2851150929927826,1
Quem se tornou rei em 1643?,Louis XIV,Malcolm III da Escócia.,1.697826862335205,-0.07486949115991592,0.05927010998129845,-0.009129452519118786,0.2600364089012146,1
Como o novo rei reagiu aos huguenotes?,agiu de forma cada vez mais agressiva para forçar os huguenotes a se converterem,Intolerância e supressão pela coroa francesa.,1.1149213314056396,0.11765135824680328,-0.022763922810554504,0.04588697478175163,0.418542742729187,1
Qual foi a primeira abordagem do rei aos huguenotes?,"ele enviou missionários, apoiados por um fundo para recompensar financeiramente os convertidos",N/A,0.7849726676940918,0.01283304113894701,-0.18986351788043976,-0.09341087937355042,0.019949771463871002,0
O que o rei fez com relação à educação huguenote?,escolas huguenotes fechadas,O rei aboliu todo reconhecimento legal do protestantismo na França e forçou os huguenotes a se converterem.,1.4687585830688477,0.07942831516265869,0.3813921809196472,0.21969127655029297,0.34600162506103516,1
A prática de ocupar e saquear casas huguenotes foi chamada?,dragonnades,Saquear e ocupar casas huguenotes foi chamado de rebelião.,1.2423152923583984,0.0004404049541335553,0.14419770240783691,0.07062981277704239,0.05102982744574547,0
Em que condado atual está New Rochelle?,Westchester,Condado de Westchester.,1.7218639850616455,0.31945937871932983,0.5478179454803467,0.4283057153224945,0.6692439317703247,1
Onde os huguenotes desembarcaram em Nova York originalmente?,"""Ponto de Bauffet""",Nova Holanda.,0.9240717887878418,0.11127009987831116,-0.0014783238293603063,0.05432960391044617,0.055350467562675476,0
De quem os huguenotes compraram a terra onde se estabeleceram?,"John Pell, senhor de Pelham Manor",N/A,0.8369452953338623,0.07056328654289246,-0.04434259608387947,0.012483923695981503,0.012290142476558685,0
Que cidade francesa recebeu o nome de New Rochelle?,La Rochelle,La Rochelle.,0.9954378604888916,0.5431197285652161,0.5902768969535828,0.5670162439346313,0.9808206558227539,1
Qual é o nome da terceira igreja huguenote permanente em New Rochelle?,Trinity-St. Igreja Episcopal de Paulo,Trinity-St. Paul.,0.8200197219848633,0.5928816199302673,0.4213106334209442,0.5044283270835876,0.6136937141418457,1
Como os huguenotes evoluíram suas crenças religiosas no Novo Mundo?,afiliado a outras denominações protestantes,Os huguenotes evoluíram suas crenças religiosas no Novo Mundo através da Confissão de Fé Guanabara.,3.622723340988159,0.03939756378531456,0.10744453966617584,0.07397443056106567,0.5046547651290894,1
Como os colonos huguenotes foram assimilados na sociedade norte-americana em geral?,casados fora de suas comunidades francesas imediatas,Os colonos huguenotes foram assimilados na sociedade norte-americana através de casamentos fora de suas comunidades francesas e contribuições econômicas como comerciantes e artesãos.,1.9433088302612305,0.16817404329776764,0.4696943759918213,0.30864378809928894,0.7274371981620789,1
Quem foi um dos principais fabricantes de armas descendentes de huguenotes?,EI du Pont,EI du Pont.,0.959808349609375,0.7354934215545654,0.776477575302124,0.7561315298080444,0.9825349450111389,1
Por quanto tempo os huguenotes continuaram usando nomes franceses?,até o século XIX,Até o século XIX.,0.8680264949798584,0.7306966781616211,0.7695299386978149,0.7502840757369995,0.9844821095466614,1
Qual era o nome da operação de pólvora de du Pont?,Moinhos de pólvora eleutherian,Fort Duquesne.,2.667344093322754,0.16243745386600494,0.023114578798413277,0.09127271920442581,0.18283811211585999,0
Quem era um huguenote proeminente na Holanda?,Pierre Bayle,Pierre L'Oyseleur.,0.785048246383667,0.003087201388552785,0.09408673644065857,0.04864572361111641,0.6091617345809937,1
Onde ele começou a ensinar?,Roterdã,N/A,2.0882833003997803,0.15413381159305573,0.16123239696025848,0.15876887738704681,0.1583990901708603,0
Quais livros Bayle publicou?,Dicionário Histórico e Crítico,N/A,2.7444231510162354,0.05852743983268738,-0.026506314054131508,0.016244962811470032,0.06967781484127045,0
Esses livros se tornaram um texto fundamental para qual biblioteca?,Biblioteca do Congresso dos EUA,Esses livros se tornaram um texto fundamental para a Biblioteca do Vaticano.,2.27181339263916,0.03135624900460243,0.3261546194553375,0.16834786534309387,0.6928802132606506,1
Quem é o santo padroeiro dos huguenotes?,Saint Nicolas,Não encontrado.,0.8928778171539307,0.04402690753340721,-0.03693043813109398,0.003889454761520028,0.2323833703994751,1
Que igreja huguenote primitiva foi estabelecida na Inglaterra?,A Igreja Protestante Francesa de Londres,L'Église du Saint-Esprit.,1.0006771087646484,0.2770310342311859,0.25622811913490295,0.26752662658691406,0.4764396846294403,1
Quando foi assinado o estatuto desta igreja?,1550,N/A.,2.7799875736236572,0.06139678508043289,-0.053285807371139526,0.0034381430596113205,0.16655367612838745,0
Qual é a localização atual desta igreja?,Praça Soho,"No Salão da Assembléia Geral da Igreja da Escócia, na Royal Mile, em Edimburgo.",3.0867912769317627,-0.04617345705628395,0.14956334233283997,0.047501616179943085,0.29243242740631104,1
Qual bairro de Londres atraiu refugiados huguenotes?,Shoreditch,Turnagain Lane.,0.9881019592285156,0.12745024263858795,0.08730844408273697,0.10831709206104279,0.2044493556022644,1
Quando foi fundada a Old Truman Brewery?,1724,N/A,2.635847568511963,0.14491958916187286,0.13746389746665955,0.14229841530323029,0.2034410536289215,1
Que religiões protestantes tornaram os condados do norte da Europa seguros para a imigração huguenote?,Luterana e Reformada,"Inglaterra, Holanda, Suíça, Noruega, Dinamarca e Prússia.",1.329540729522705,-0.02217179350554943,0.0739550068974495,0.025826536118984222,0.33996766805648804,1
Quais áreas do norte da Europa praticaram essas religiões?,Alemanha e Escandinávia,Franceses.,2.1058857440948486,0.07661914080381393,-0.2518245279788971,-0.10274886339902878,0.23861274123191833,1
Que proclamação deu aos huguenotes privilégios especiais em Brandemburgo?,Édito de Potsdam,Edital de Potsdam.,0.957998514175415,0.36880040168762207,0.37270644307136536,0.37156787514686584,0.9167672991752625,1
Que títulos duplos Frederick William possuía?,Eleitor de Brandemburgo e Duque da Prússia,N/A,2.7225208282470703,0.022509010508656502,-0.13844987750053406,-0.060501303523778915,0.09988023340702057,0
Que impacto militar teve a imigração huguenote no exército de Frederick?,Os huguenotes forneceram dois novos regimentos,N/A,0.8744032382965088,0.07389940321445465,-0.07866542786359787,-0.004475481808185577,0.08828052133321762,0
Que governante alemão convidou a imigração huguenote?,Frederick William,Frederick William.,1.167999505996704,0.5484662055969238,0.5674723982810974,0.5585025548934937,0.9817845821380615,1
Que poeta alemão era descendente de huguenotes?,Theodor Fontane,N/A,0.862311601638794,0.19553348422050476,0.1963440477848053,0.19698160886764526,0.16205871105194092,0
Que general e piloto de caça alemão tinha ascendência huguenote?,Adolf Galland,N/A,1.0360193252563477,0.20451092720031738,0.17136813700199127,0.18884927034378052,0.09580398350954056,0
Quem foi o primeiro ministro final da Alemanha Oriental?,Lothar de Maizière,N/A,1.2449936866760254,0.16430242359638214,0.0173500869423151,0.08902036398649216,0.09000517427921295,0
Thomas de Maiziere serve que papel no gabinete alemão?,Ministro Federal do Interior,N/A,3.093012809753418,0.15591338276863098,0.13988372683525085,0.14896972477436066,0.05473673343658447,0
"Juntamente com as fontes geotérmica e nuclear, o que é uma fonte notável de calor sem combustão?",solar,Energia solar.,1.456974983215332,0.4607331156730652,0.5214287638664246,0.4913228154182434,0.7529830932617188,1
Qual ciclo termodinâmico ideal analisa o processo pelo qual os motores a vapor funcionam?,Rankine,Ciclo Rankine.,0.7802388668060303,0.39640408754348755,0.5526807308197021,0.47243475914001465,0.8178984522819519,1
"No ciclo Rankine, em que a água se transforma quando aquecida?",vapor,Vapor.,1.3588197231292725,0.3406062424182892,0.29903966188430786,0.3204938769340515,0.9419078230857849,1
A que pressão a água é aquecida no ciclo Rankine?,Alto,N/A,0.8749942779541016,0.31005415320396423,0.3915497362613678,0.35083919763565063,0.21630167961120605,1
Que tipos de motores são motores a vapor?,combustão externa,Motores de alta pressão.,1.028611660003662,0.2407468855381012,0.19893741607666016,0.22062911093235016,0.34892964363098145,1
Qual foi o primeiro mecanismo verdadeiro que obteve sucesso comercial?,motor atmosférico,motor atmosférico.,1.4066460132598877,0.827413022518158,0.8698031902313232,0.8486288189888,0.9700705409049988,1
Quem foi o inventor do motor atmosférico?,Thomas Newcomen,Thomas Newcomen.,1.1756696701049805,0.6618909239768982,0.6966850161552429,0.6795770525932312,0.982745885848999,1
Em que ano o motor atmosférico foi inventado?,1712,1712.,0.9860153198242188,0.6033163070678711,0.6446122527122498,0.6242691874504089,0.9651230573654175,1
O que foi inventado por Savery?,bomba de vapor,Bomba de água.,1.973259687423706,0.570071280002594,0.5764514803886414,0.573810338973999,0.7257726788520813,1
Quem conceituou o pistão?,Papin,N/A.,1.389458417892456,0.1311323046684265,0.13712681829929352,0.13524767756462097,0.1941598802804947,0
Em que país foi inventada uma locomotiva a vapor ferroviária de trabalho em larga escala?,Reino Unido,Reino Unido.,0.7759947776794434,0.612912654876709,0.6559848189353943,0.6347251534461975,0.9830536246299744,1
Em que data ocorreu a primeira viagem de trem do mundo?,21 de fevereiro de 1804,21 de fevereiro de 1804.,1.07368803024292,0.790107011795044,0.8130075931549072,0.8017623424530029,0.9899897575378418,1
Onde terminou a primeira viagem ferroviária do mundo?,Abercynon,"A primeira viagem ferroviária do mundo terminou em Abercynon, no sul de Gales.",1.7340466976165771,-0.005349230021238327,0.5163558721542358,0.22194655239582062,0.24293142557144165,1
Em que país constituinte do Reino Unido está localizado Merthyr Tydfil?,País de Gales,Escócia.,2.764237880706787,0.24831625819206238,0.19299791753292084,0.22127410769462585,0.32733505964279175,1
Em que parte geográfica do país de Gales está Abercynon?,sul,Na parte meridional.,2.743175745010376,0.07600422203540802,0.1433991938829422,0.11023315042257309,0.2472575306892395,1
Qual dispositivo é usado para reciclar a água da caldeira na maioria dos motores a vapor?,bomba de água,Bomba de água.,0.8555548191070557,0.7023823261260986,0.7612397074699402,0.7318044900894165,0.9842419028282166,1
Que tipos de bombas são normalmente usados em caldeiras industriais?,centrífuga de vários estágios,Bombas centrífugas de vários estágios.,1.072505235671997,0.6235026121139526,0.7148787379264832,0.6687436103820801,0.8164363503456116,1
Em que década os injetores foram amplamente utilizados em motores a vapor?,Década de 1850,N/A.,0.8220031261444092,0.10235849022865295,0.08026408404111862,0.09242280572652817,0.11404872685670853,0
O que é uma aplicação notável de injetores hoje?,locomotivas a vapor,Locomotivas a vapor.,1.7880756855010986,0.44809675216674805,0.5103749632835388,0.4794687032699585,0.9830609560012817,1
Quais são os injetores usados para fornecer?,água de alimentação da caldeira de baixa pressão,Os injetores usados para fornecer são um meio de fornecer água de alimentação da caldeira a baixa pressão.,1.732300043106079,0.39413315057754517,0.7593481540679932,0.5627436637878418,0.7813012003898621,1
Quantos estágios de expansão são usados pelo mecanismo de expansão triplo?,três,Três estágios.,1.0542960166931152,0.29939353466033936,0.4255141615867615,0.36136555671691895,0.5354825854301453,1
O que são os motores que usam quatro estágios de expansão conhecidos?,motores de expansão quádruplos,Os motores que usam quatro estágios de expansão são conhecidos como motores de expansão quádruplos.,1.1777706146240234,0.33408087491989136,0.5770761370658875,0.449484258890152,0.8583921194076538,1
Em que século foi utilizado o sistema de balanceamento Yarrow-Schlick-Tweedy?,19,N/A,2.544706106185913,0.03926413133740425,0.030031969770789146,0.035888172686100006,0.22269698977470398,1
Que tipo de mecanismo utilizou o sistema de balanceamento Yarrow-Schlick-Tweedy?,expansão tripla marinha,O sistema de balanceamento Yarrow-Schlick-Tweedy foi utilizado em motores de expansão tripla marítima.,2.5419840812683105,0.017169484868645668,0.3570409119129181,0.1729782521724701,0.35481059551239014,1
Que classe de navios é um exemplo de grandes navios de passageiros?,olímpico,N/A,3.0769951343536377,0.2080354541540146,0.27100974321365356,0.24000079929828644,0.1353987455368042,0
"Juntamente com as engrenagens da válvula de poppet, que tipo de engrenagem utilizava válvulas de admissão e escape separadas para proporcionar eventos ideais?",Corliss,As engrenagens das válvulas de gatilho.,1.1503796577453613,-0.06096058338880539,0.006875661201775074,-0.02639317885041237,0.1335199475288391,0
"Juntamente com Stephenson e Walschaerts, o que é um exemplo de um movimento simples?",Alegria,Movimento oscilante.,1.6884875297546387,0.15293502807617188,0.13957026600837708,0.14733633399009705,0.2991693615913391,1
Como é fornecida a volta sobrepondo a porta do lado da admissão?,alongamento das superfícies de fricção da válvula,Fornecendo lap.,3.0761568546295166,-0.009889460168778896,-0.14918066561222076,-0.08109591901302338,0.3880903124809265,1
O que às vezes está presente na coroa da fornalha da caldeira?,Plugues fusíveis de chumbo,Cinzas.,1.3920297622680664,0.197042316198349,-0.02638338878750801,0.07959207892417908,0.313938707113266,1
O que acontece com os plugues fusíveis de chumbo se o nível da água da caldeira cair?,derrete,N/A,1.3309731483459473,0.25525760650634766,0.31185516715049744,0.2840839624404907,0.2520696520805359,1
O que acontece depois que o chumbo derrete?,fuga de vapor,N/A,2.2961549758911133,0.22669193148612976,0.23488657176494598,0.23177815973758698,0.21305501461029053,1
"Depois que os operadores são avisados pela fuga do vapor, o que eles podem fazer?",suprimir manualmente o fogo,Os operadores podem puxar as máscaras de oxigênio para iniciar o fluxo de oxigênio.,2.2388713359832764,0.1536979228258133,0.20224440097808838,0.17872528731822968,0.5166181325912476,1
"O que é improvável que a fuga do vapor alcance em todas as caldeiras, exceto as menores?",atenuando o fogo,N/A.,0.9106237888336182,0.0651656985282898,-0.05266779288649559,0.005524773616343737,0.10623669624328613,0
Quem patenteou um motor a vapor em 1781?,James watt,Jerónimo de Ayanz e Beaumont.,0.8981878757476807,0.05899808928370476,0.11131098866462708,0.08596019446849823,0.022290896624326706,0
Que tipo de movimento o motor a vapor da Watt produzia continuamente?,rotativo,Movimento rotativo contínuo.,1.0232973098754883,0.2810457944869995,0.47225555777549744,0.3730885088443756,0.6180500984191895,1
Quantos cavalos de potência era o motor de Watt?,dez,10 cavalos de potência.,0.8949754238128662,-0.08724141865968704,0.140328511595726,0.020370088517665863,0.13683143258094788,0
Em que ano havia 10000 cavalos de potência disponíveis?,1883,Em 1883.,1.114738941192627,0.39528924226760864,0.510278046131134,0.45196759700775146,0.7663836479187012,1
De que componente o motor a vapor era um componente importante?,Revolução Industrial,Bomba de água.,2.3895554542541504,0.1573057621717453,0.13655279576778412,0.1479782611131668,0.2262662798166275,1
Em que século começou a história do motor a vapor?,primeiro,Século I dC.,2.293921709060669,-0.2727271020412445,-0.044839631766080856,-0.1656264215707779,0.1810040920972824,0
Quem conceituou o eolipile?,Herói de Alexandria,Philo of Byzantium.,2.891773223876953,0.2478797286748886,0.2213943600654602,0.2355404943227768,0.3458162546157837,1
Qual era a nacionalidade do herói de Alexandria?,grego,N/A.,2.8120498657226562,0.07639982551336288,0.03305978327989578,0.05569161847233772,0.1350812166929245,0
Quem descreveu uma turbina a vapor em 1629?,Giovanni Branca,Giovanni Branca.,0.86846923828125,0.7354975938796997,0.7935787439346313,0.7645031213760376,0.9737768173217773,1
Em que ano Jerónimo de Ayanz e Beaumont patenteou uma bomba de água para drenar minas?,1606,1606.,1.631972312927246,0.6443795561790466,0.707007884979248,0.6757037043571472,0.9707630276679993,1
Que tipo de motores se espalhou por volta do final do século XIX?,composto,Motores compostos.,0.8194301128387451,0.20468834042549133,0.2717421054840088,0.23862682282924652,0.6931525468826294,1
Como são chamados os estágios de um mecanismo composto?,expansões,Composto de 3 cilindros.,1.340284824371338,-0.06659252941608429,0.011560847982764244,-0.02708953060209751,0.3191896677017212,1
Em que campo os motores de expansão dupla e tripla eram comuns?,Remessa,Navios de passageiros.,0.8394021987915039,0.1770353466272354,0.16355064511299133,0.171345517039299,0.2966022193431854,1
Qual produto foi despachado em embarcações equipadas com motores de expansão dupla e tripla?,carvão,N/A.,0.8535027503967285,0.06801256537437439,-0.003003390971571207,0.03303993120789528,0.17951470613479614,0
"Juntamente com os motores elétricos, que fontes de energia ultrapassaram os motores a vapor no século XX?",motores de combustão interna,Motores de combustão interna.,1.1860742568969727,0.7922957539558411,0.8502975702285767,0.8211963772773743,0.9843082427978516,1
O uso de qual dispositivo representou a última grande evolução do motor a vapor?,turbinas a vapor,N/A.,0.8000273704528809,0.0018525149207562208,-0.06815137714147568,-0.032535798847675323,0.1480262130498886,0
Em que parte do século 19 foram introduzidas as turbinas a vapor?,tarde,Final do século XIX.,1.0167920589447021,0.031166696920990944,0.15855103731155396,0.09378982335329056,0.21785973012447357,1
Acima de que potência as turbinas a vapor geralmente são mais eficientes do que os motores a vapor que usam pistões alternativos?,várias centenas,Várias centenas de cavalos de potência.,1.3253889083862305,0.2554911673069,0.4464173913002014,0.34738409519195557,0.670465886592865,1
Qual porcentagem de energia elétrica nos Estados Unidos é produzida por turbinas a vapor?,90,90% da energia elétrica nos Estados Unidos é produzida por turbinas a vapor.,1.2075121402740479,-0.35380399227142334,-0.24099087715148926,-0.29796189069747925,0.20003022253513336,1
"Hoje em dia, qual é a maior potência gerada por turbinas a vapor?",elétrico,N/A,0.7690117359161377,0.22321268916130066,0.1125166118144989,0.16732005774974823,0.1382008045911789,0
Qual é a fonte usual de calor para ferver água no motor a vapor?,queima de materiais combustíveis,Queima de materiais combustíveis.,0.9287388324737549,0.720592737197876,0.7327722907066345,0.7270218133926392,0.9853498935699463,1
"Além da fornalha, qual é o outro nome para o espaço em que material combustível é queimado no motor?",Câmara de combustão,Câmara de combustão.,1.1507856845855713,0.8573495745658875,0.9017564654350281,0.8795188069343567,0.9828991889953613,1
"Juntamente com o calor residual do motor nuclear, geotérmico e de combustão interna, que tipo de energia poderia fornecer o calor para um motor a vapor?",solar,"Reator nuclear, energia geotérmica, energia solar, calor residual de motor de combustão interna.",1.1534254550933838,-0.06494072824716568,0.16530442237854004,0.043903883546590805,0.42451733350753784,1
Que tipo de elemento de aquecimento é frequentemente usado em motores a vapor de brinquedo?,elétrico,Elemento de aquecimento elétrico.,0.8609654903411865,0.2098873257637024,0.532873272895813,0.35969728231430054,0.6178425550460815,1
Qual instrumento é usado para examinar o desempenho do motor a vapor?,indicador de motor a vapor,Não encontrado.,0.8820257186889648,0.10569039732217789,-0.009984022937715054,0.047194063663482666,0.2083480954170227,1
Em que ano foi o primeiro uso registrado do indicador do motor a vapor?,1851,N/A,0.8516919612884521,0.11632998287677765,0.1802445501089096,0.14884275197982788,0.06546641886234283,0
Qual empresa desenvolveu o indicador de motor a vapor mais bem-sucedido?,Charles Porter,Corliss.,0.7998287677764893,0.2399369180202484,0.18400408327579498,0.21258804202079773,0.32129964232444763,1
Quem desenvolveu um indicador de motor a vapor bem sucedido para Charles Porter?,Charles Richard,Corliss.,2.2129225730895996,0.2591932713985443,0.20824018120765686,0.2343786209821701,0.2954476475715637,1
Onde foi mostrado o indicador do motor a vapor Charles Porter?,Exposição em Londres,N/A.,0.7593567371368408,-0.012755246832966805,-0.043054644018411636,-0.026707028970122337,0.114325150847435,0
Em que grau os pistões de um composto de dois cilindros estão conectados às manivelas?,90,90°,0.7766242027282715,0.30870819091796875,0.30867820978164673,0.30958986282348633,0.6316379308700562,1
"Em um motor composto de 4 cilindros, em que grau os pistões individuais foram balanceados?",180,180°.,1.3089814186096191,0.17484788596630096,0.20735222101211548,0.1920100748538971,0.7157574892044067,1
Em que ângulo os grupos de pistões foram colocados um em relação ao outro em um composto de 4 cilindros?,90,Os grupos de pistões foram colocados a 90° um do outro em um composto de 4 cilindros.,1.1593472957611084,-0.36278125643730164,-0.1739915907382965,-0.27290454506874084,0.13599041104316711,0
Qual é o prazo para a reversão do fluxo de vapor em um motor a pistão após cada curso?,contrafluxo,O vapor reverte sua direção de fluxo a cada curso.,1.3716018199920654,0.03422041982412338,0.09663724899291992,0.06609278917312622,0.2534119486808777,1
Quantos cursos de pistão ocorrem em um ciclo do motor?,dois,Dois cursos do pistão.,1.0329978466033936,0.24791821837425232,0.36942729353904724,0.30774423480033875,0.521941065788269,1
Quantas rotações da manivela existem em um ciclo do motor?,1,1 rotação da manivela.,1.0721557140350342,0.04478269815444946,0.25143715739250183,0.14348307251930237,0.2595632076263428,1
Quantos eventos ocorrem em um ciclo do mecanismo?,quatro,Quatro eventos.,1.4552700519561768,0.2392222136259079,0.18932411074638367,0.2149709165096283,0.7400100231170654,1
"Juntamente com a admissão, escape e compressão, o que é um evento no ciclo do motor?",expansão,Expansão.,0.8782050609588623,0.45335185527801514,0.5023193955421448,0.47823914885520935,0.9807407855987549,1
